view,species,space,name,path,shape,dtype,description
without_low_occupancy_cutoff,Peromyscus_californicus,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_californicus/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_californicus,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_californicus/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
without_low_occupancy_cutoff,Peromyscus_californicus,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_californicus/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_californicus,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_californicus/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_californicus,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_californicus/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/transfer_operator_macro.npy,1000 x 1000,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,evecs_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/evecs_macro.npy,1000 x 10,complex128,Right eigenvectors of T_macro matching evals; columns begin with phi_2/lambda_2.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,phi_macro_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/phi_macro_native.npy,1000 x 3,float64,Native slow eigenspace coordinates from species T_macro eigenvectors; columns are phi_2 onward.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,phi_macro_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/phi_macro_shared.npy,1000 x 3,float64,Species macroclusters projected into the pooled/shared reference eigenspace.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,pi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/pi_macro.npy,1000,float64,Stationary distribution over macroclusters for T_macro; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,macro_occupancy,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/macro_occupancy.npy,1000,float64,Empirical occupancy over macroclusters after low-occupancy absorption; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,chi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/chi_macro.npy,1000 x 2,float64,Species-native GPCCA soft arm memberships for macroclusters; rows sum to approximately 1.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,chi_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/chi_macro_aligned.npy,1000 x 2,float64,GPCCA macrocluster arm memberships after Hungarian alignment across species.
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,arm_assignments_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/arm_assignments_macro.npy,1000,int64,"Species-native hard GPCCA arm assignment for each macrocluster, zero-indexed."
without_low_occupancy_cutoff,Peromyscus_gossypinus,macro,arm_assignments_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/arm_assignments_macro_aligned.npy,1000,int64,"Hungarian-aligned hard arm assignment for each macrocluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_gossypinus,mapping,active_global_clusters,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/active_global_clusters.npy,1000,int64,Original global cluster IDs retained before absorption/coarse graining when available.
without_low_occupancy_cutoff,Peromyscus_gossypinus,mapping,absorption_weights,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/absorption_weights.npy,1000 x 1000,float64,Matrix W mapping original global clusters to macroclusters; shape is K_global x K_macro.
without_low_occupancy_cutoff,Peromyscus_gossypinus,global,pi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/pi_global.npy,1000,float64,Stationary macro pi lifted back to original global cluster space with occupancy-share weights; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_gossypinus,global,occupancy_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/occupancy_global.npy,1000,float64,Empirical macro occupancy lifted back to original global cluster space; use for repertoire/background weighting.
without_low_occupancy_cutoff,Peromyscus_gossypinus,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_gossypinus,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
without_low_occupancy_cutoff,Peromyscus_gossypinus,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_gossypinus,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_gossypinus,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_gossypinus/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/transfer_operator_macro.npy,1000 x 1000,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,evecs_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/evecs_macro.npy,1000 x 10,complex128,Right eigenvectors of T_macro matching evals; columns begin with phi_2/lambda_2.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,phi_macro_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/phi_macro_native.npy,1000 x 3,float64,Native slow eigenspace coordinates from species T_macro eigenvectors; columns are phi_2 onward.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,phi_macro_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/phi_macro_shared.npy,1000 x 3,float64,Species macroclusters projected into the pooled/shared reference eigenspace.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,pi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/pi_macro.npy,1000,float64,Stationary distribution over macroclusters for T_macro; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,macro_occupancy,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/macro_occupancy.npy,1000,float64,Empirical occupancy over macroclusters after low-occupancy absorption; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,chi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/chi_macro.npy,1000 x 2,float64,Species-native GPCCA soft arm memberships for macroclusters; rows sum to approximately 1.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,chi_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/chi_macro_aligned.npy,1000 x 2,float64,GPCCA macrocluster arm memberships after Hungarian alignment across species.
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,arm_assignments_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/arm_assignments_macro.npy,1000,int64,"Species-native hard GPCCA arm assignment for each macrocluster, zero-indexed."
without_low_occupancy_cutoff,Peromyscus_leucopus,macro,arm_assignments_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/arm_assignments_macro_aligned.npy,1000,int64,"Hungarian-aligned hard arm assignment for each macrocluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_leucopus,mapping,active_global_clusters,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/active_global_clusters.npy,1000,int64,Original global cluster IDs retained before absorption/coarse graining when available.
without_low_occupancy_cutoff,Peromyscus_leucopus,mapping,absorption_weights,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/absorption_weights.npy,1000 x 1000,float64,Matrix W mapping original global clusters to macroclusters; shape is K_global x K_macro.
without_low_occupancy_cutoff,Peromyscus_leucopus,global,pi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/pi_global.npy,1000,float64,Stationary macro pi lifted back to original global cluster space with occupancy-share weights; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_leucopus,global,occupancy_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/occupancy_global.npy,1000,float64,Empirical macro occupancy lifted back to original global cluster space; use for repertoire/background weighting.
without_low_occupancy_cutoff,Peromyscus_leucopus,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_leucopus,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
without_low_occupancy_cutoff,Peromyscus_leucopus,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_leucopus,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_leucopus,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_leucopus/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/transfer_operator_macro.npy,1000 x 1000,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,evecs_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/evecs_macro.npy,1000 x 10,complex128,Right eigenvectors of T_macro matching evals; columns begin with phi_2/lambda_2.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,phi_macro_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/phi_macro_native.npy,1000 x 3,float64,Native slow eigenspace coordinates from species T_macro eigenvectors; columns are phi_2 onward.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,phi_macro_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/phi_macro_shared.npy,1000 x 3,float64,Species macroclusters projected into the pooled/shared reference eigenspace.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,pi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/pi_macro.npy,1000,float64,Stationary distribution over macroclusters for T_macro; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,macro_occupancy,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/macro_occupancy.npy,1000,float64,Empirical occupancy over macroclusters after low-occupancy absorption; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,chi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/chi_macro.npy,1000 x 2,float64,Species-native GPCCA soft arm memberships for macroclusters; rows sum to approximately 1.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,chi_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/chi_macro_aligned.npy,1000 x 2,float64,GPCCA macrocluster arm memberships after Hungarian alignment across species.
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,arm_assignments_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/arm_assignments_macro.npy,1000,int64,"Species-native hard GPCCA arm assignment for each macrocluster, zero-indexed."
without_low_occupancy_cutoff,Peromyscus_maniculatus,macro,arm_assignments_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/arm_assignments_macro_aligned.npy,1000,int64,"Hungarian-aligned hard arm assignment for each macrocluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_maniculatus,mapping,active_global_clusters,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/active_global_clusters.npy,1000,int64,Original global cluster IDs retained before absorption/coarse graining when available.
without_low_occupancy_cutoff,Peromyscus_maniculatus,mapping,absorption_weights,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/absorption_weights.npy,1000 x 1000,float64,Matrix W mapping original global clusters to macroclusters; shape is K_global x K_macro.
without_low_occupancy_cutoff,Peromyscus_maniculatus,global,pi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/pi_global.npy,1000,float64,Stationary macro pi lifted back to original global cluster space with occupancy-share weights; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_maniculatus,global,occupancy_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/occupancy_global.npy,1000,float64,Empirical macro occupancy lifted back to original global cluster space; use for repertoire/background weighting.
without_low_occupancy_cutoff,Peromyscus_maniculatus,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_maniculatus,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
without_low_occupancy_cutoff,Peromyscus_maniculatus,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_maniculatus,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_maniculatus,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_maniculatus/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/transfer_operator_macro.npy,1000 x 1000,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,evecs_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/evecs_macro.npy,1000 x 10,complex128,Right eigenvectors of T_macro matching evals; columns begin with phi_2/lambda_2.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,phi_macro_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/phi_macro_native.npy,1000 x 3,float64,Native slow eigenspace coordinates from species T_macro eigenvectors; columns are phi_2 onward.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,phi_macro_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/phi_macro_shared.npy,1000 x 3,float64,Species macroclusters projected into the pooled/shared reference eigenspace.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,pi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/pi_macro.npy,1000,float64,Stationary distribution over macroclusters for T_macro; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,macro_occupancy,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/macro_occupancy.npy,1000,float64,Empirical occupancy over macroclusters after low-occupancy absorption; sums to approximately 1.
